〜と所属事務所が２４日に発表した	The agency announced ～ on the 24th.
彼が実態調査の結果を発表しました	He released the results of the fact-finding survey.
彼がこの成果を，学会で発表しました	He presented these results at a conference.
彼が多くの作品を発表してきました	He has produced many works.
調査結果を厚生労働省が２１日に発表した	The Ministry of Health, Labour and Welfare published the result of investigation on the 21st.
１６日に会社側が中間期の連結決算を発表しました	The company announced the interim consolidated settlement of accounts on the 16th.
二人が同時に驚きの声を上げる	Both of them scream at the same time.
すでに体が悲鳴を上げている	I was already in at the end of my rope.
私が真っ先に手を上げた	I raised my hand first.
それがすでに一定の成果を上げます	It already has a certain result.
それが現在では末期癌患者の治療に一定の効果を上げています	Now it works for terminal cancer patients.
彼は自分のレベルを上げた	He improved his level.
その声に反応したかのように、男がゆっくりと顔を上げる	The man looked up slowly, as if he were responding to a voice.
彼がわずかに眉を上げる	His eyebrows went up slightly.
企業がXで利益を上げる	The company earns a profit from X.
男がゆっくりと腰を上げた	The man slowly stood up.
カウンターが既に５０００を超えました	The counter has already exceeded 5,000.
とうとうカウンターが百万番を超えました	The counter finally exceeded one million.
支払い金額が初めて５千円を超える	Payments exceeded 5,000 yen for the first time.
副業の収入が本業を超える	I make more from my side job than my main one.
すでにプレイ時間が１００時間を超えている	The playthrough time has already over 100 hours.
携帯電話の累計加入者数が５月ですでに３億人を超えています	The total subscribers to mobile phone service had already exceeded 300 million in May.
高齢者人口が１４歳以下の子ども人口を超えた	The elderly population exceeded the number of children under the age of 14.
ＢＭＩが３０以上の人の割合が人口の２０％を超えています	The percentage of people with 1 BMI above 30 is more than 20% of the population.
それが既に昨シーズンの半分を超えている	It has already surpassed half of last season.
参加者が初めて２００名を超える	The number of participants exceeds 200 for the first time.
それが企業の枠を超えています	It goes beyond the company scope.
ブロック塀の高さが２ｍを超える	The brick wall is over two meters high.
利用目的の範囲を超える	It goes beyond the utilization purpose.
あなたはすでに我慢の限界を超えている	You are already getting on my last nerve.
全てが私の想像を超えた	Everything was beyond my imagination.
Xに本人が全く気付かない	They haven't noticed X at all.
